date,min,average,max
1960-09-11,18.2,21.95833333333333,27.0
1960-09-12,17.2,21.470833333333335,27.0
1960-09-13,16.0,21.618750000000002,26.3
1960-09-14,20.7,21.404166666666665,23.4
1960-09-15,16.1,20.58125,23.7
1960-09-16,14.6,19.16875,24.3
1960-09-17,16.4,17.747916666666665,20.1
1960-09-18,15.0,17.112500000000004,19.2
1960-09-19,16.4,19.849999999999998,22.1
1960-09-20,15.2,22.57708333333333,30.3
1960-09-21,18.6,23.337499999999995,29.0
1960-09-22,19.3,23.077083333333334,27.0
1960-09-23,20.5,24.15952380952381,28.1
1960-09-24,20.5,22.915217391304346,25.8
1960-09-25,15.8,19.695833333333336,22.8
1960-09-26,13.6,18.7,24.4
1960-09-27,15.4,17.87083333333333,18.8
1960-09-28,13.1,16.966666666666665,20.9
1960-09-29,12.8,15.625,17.8
1960-09-30,15.4,17.29010416666667,19.2
1960-10-01,16.2,20.0203125,22.8
1960-10-02,10.9,16.427083333333332,21.7
1960-10-03,9.3,14.19375,19.8
1960-10-04,10.7,15.222916666666663,21.3
1960-10-05,10.7,15.439583333333333,22.3
1960-10-06,12.3,15.508333333333335,18.5
1960-10-07,11.7,15.960416666666667,18.8
1960-10-08,10.5,14.258333333333335,19.9
1960-10-09,9.4,14.545833333333334,21.8
1960-10-10,11.2,15.850000000000001,21.9
1960-10-11,11.6,16.46458333333333,21.5
1960-10-12,13.9,16.504166666666666,20.6
1960-10-13,13.1,16.91875,22.2
1960-10-14,14.0,17.214583333333334,21.6
1960-10-15,13.7,17.635416666666668,22.6
1960-10-16,12.1,16.218749999999996,19.1
1960-10-17,12.0,14.035416666666665,17.8
1960-10-18,9.4,13.764583333333336,19.3
1960-10-19,9.8,13.856249999999998,18.9
1960-10-20,10.9,14.327083333333334,18.2
1960-10-21,11.5,14.695833333333333,17.9
1960-10-22,10.5,14.658333333333331,20.4
1960-10-23,10.4,14.887500000000001,20.9
1960-10-24,9.6,15.87291666666667,23.6
1960-10-25,9.1,11.672916666666667,17.2
1960-10-26,9.2,11.556249999999997,15.4
1960-10-27,8.7,10.558333333333335,12.8
1960-10-28,6.8,11.206249999999999,17.5
1960-10-29,9.8,13.362500000000002,17.7
1960-10-30,10.2,13.368749999999999,19.2
1960-10-31,11.0,14.133333333333333,20.0
1960-11-01,12.0,15.718750000000002,20.8
1960-11-02,9.2,11.841666666666667,15.1
1960-11-03,9.4,12.597916666666665,17.1
1960-11-04,7.8,11.439583333333333,14.6
1960-11-05,8.0,11.335416666666667,16.3
1960-11-06,7.9,12.202083333333334,18.0
1960-11-07,10.1,13.679166666666669,19.1
1960-11-08,9.4,12.983333333333334,18.2
1960-11-09,8.9,11.339583333333332,15.1
1960-11-10,7.3,10.504166666666668,14.2
1960-11-11,6.7,9.545833333333333,14.6
1960-11-12,5.6,8.660416666666666,13.0
1960-11-13,4.4,7.868750000000001,11.6
1960-11-14,4.0,8.133333333333331,12.1
1960-11-15,5.6,9.268749999999999,14.7
1960-11-16,6.1,9.227083333333333,14.0
1960-11-17,7.0,9.679166666666667,14.5
1960-11-18,7.6,11.460416666666667,15.5
1960-11-19,7.6,11.443750000000001,16.3
1960-11-20,7.2,10.945833333333333,17.3
1960-11-21,8.5,14.499999999999998,21.2
1960-11-22,9.0,11.852083333333333,14.0
1960-11-23,6.7,7.345833333333331,8.7
1960-11-24,7.5,8.935416666666665,10.4
1960-11-25,5.8,7.747916666666668,9.1
1960-11-26,-6.6,1.1333333333333322,7.7
1960-11-27,-7.2,-1.8604166666666668,4.0
1960-11-28,1.5,4.264583333333333,8.1
1960-11-29,-0.1,2.1875,5.6
1960-11-30,1.0,5.2125,8.6
1960-12-01,-2.1,1.6354166666666667,6.4
1960-12-02,0.8,5.156249999999999,9.1
1960-12-03,1.6,6.75,10.8
1960-12-04,2.8,4.236363636363635,6.6
1960-12-05,1.3,2.7717391304347823,4.3
1960-12-06,-4.2,-0.9083333333333337,2.9
1960-12-07,-2.8,0.006250000000000107,4.0
1960-12-08,-1.5,2.1895833333333337,6.6
1960-12-09,2.5,5.349999999999999,9.1
1960-12-10,5.2,7.370833333333334,10.3
1960-12-11,3.0,8.391666666666666,13.8
1960-12-12,2.0,7.222500000000001,10.85
1960-12-13,0.5,2.863888888888889,4.9
1960-12-14,1.8,4.241666666666666,6.8
1960-12-15,0.1,2.681818181818183,5.2
1960-12-16,-1.1,2.029166666666667,6.7
1960-12-17,-5.3,1.5333333333333332,4.8
1960-12-18,-9.6,-5.9624999999999995,-0.7
1960-12-19,-6.1,-1.9000000000000001,4.2
1960-12-20,-2.7,1.0354166666666667,6.3
1960-12-21,-1.4,0.9083333333333332,6.0
1960-12-22,0.7,3.045833333333333,6.4
1960-12-23,-0.1,3.3312499999999994,8.0
1960-12-24,1.7,4.2217391304347816,8.4
1960-12-25,-0.2,3.236363636363635,5.3
1960-12-26,-3.3,-1.2434782608695651,3.0
1960-12-27,-3.9,-1.116666666666667,3.4
1960-12-28,-5.9,-3.077083333333334,1.6
1960-12-29,-9.9,-7.395833333333335,-4.4
1960-12-30,-12.5,-9.929166666666665,-6.2
1960-12-31,-12.7,-9.5375,-5.0
1961-01-01,-8.9,-4.155263157894736,0.9
1961-01-02,-5.8,-1.0625,5.4
1961-01-03,-0.5,2.9916666666666667,5.8
1961-01-04,-6.9,-1.4270833333333333,3.2
1961-01-05,-8.0,-3.133333333333333,2.2
1961-01-06,-6.0,-3.8000000000000003,-1.5
1961-01-07,-6.6,-1.64375,2.7
1961-01-08,1.0,3.933333333333333,6.6
1961-01-09,-1.0,2.74375,6.9
1961-01-10,0.6,2.8249999999999993,5.5
1961-01-11,-10.5,-6.141666666666667,-0.5
1961-01-12,-12.0,-6.585416666666667,0.0
1961-01-13,-4.3,-0.8479166666666668,3.1
1961-01-14,-3.9,-1.508333333333333,1.4
1961-01-15,-3.8,-1.6104166666666666,3.6
1961-01-16,-8.3,-5.145833333333333,-0.7
1961-01-17,-9.8,-4.964583333333334,0.7
