date,min,average,max
1960-08-15,24.4,26.35000000000001,29.1
1960-08-16,23.2,27.395833333333332,31.9
1960-08-17,23.8,27.987499999999997,32.0
1960-08-18,23.8,26.5125,29.6
1960-08-19,25.3,27.04166666666666,29.1
1960-08-20,25.4,27.16666666666666,29.4
1960-08-21,25.0,26.7375,27.9
1960-08-22,26.1,26.625,27.3
1960-08-23,24.1,26.07916666666667,28.0
1960-08-24,20.6,24.587500000000002,28.0
1960-08-25,17.9,23.195833333333336,27.6
1960-08-26,18.8,23.795833333333334,28.1
1960-08-27,19.3,24.649999999999995,28.9
1960-08-28,24.1,26.812500000000004,30.3
1960-08-29,24.0,25.854166666666668,28.8
1960-08-30,22.8,24.887500000000006,27.2
1960-08-31,22.3,25.099999999999998,27.8
1960-09-01,19.8,24.233333333333334,28.4
1960-09-02,19.5,22.77916666666667,25.4
1960-09-03,24.2,26.424999999999997,28.7
1960-09-04,22.8,25.32083333333334,27.2
1960-09-05,22.9,24.5125,26.8
1960-09-06,21.6,23.925,27.2
1960-09-07,21.6,22.858333333333334,24.4
1960-09-08,17.3,22.15416666666667,25.1
1960-09-09,15.6,20.78958333333333,26.6
1960-09-10,17.3,19.05,21.1
1960-09-11,18.9,20.725,22.1
1960-09-12,21.2,23.454166666666666,28.0
1960-09-13,22.9,24.104166666666668,25.6
1960-09-14,20.2,21.424999999999997,24.1
1960-09-15,20.5,22.2625,24.7
1960-09-16,17.1,21.837500000000002,23.6
1960-09-17,19.4,20.604166666666664,21.8
1960-09-18,21.3,22.870833333333334,24.0
1960-09-19,20.5,21.854166666666668,23.7
1960-09-20,17.0,22.016666666666666,25.6
1960-09-21,14.9,20.258333333333336,24.9
1960-09-22,18.8,21.700000000000003,24.4
1960-09-23,22.2,25.141666666666666,29.6
1960-09-24,21.0,23.933333333333334,27.0
1960-09-25,21.4,23.97083333333333,26.4
1960-09-26,22.6,24.32916666666667,26.9
1960-09-27,22.5,24.625,29.3
1960-09-28,19.4,20.945833333333336,23.0
1960-09-29,18.4,20.6625,22.2
1960-09-30,21.3,23.445833333333336,26.2
1960-10-01,19.2,21.995833333333337,24.1
1960-10-02,16.1,19.708333333333332,22.5
1960-10-03,15.1,18.291666666666668,21.5
1960-10-04,16.0,18.6375,22.3
1960-10-05,16.0,19.208333333333332,22.4
1960-10-06,17.4,19.945833333333333,21.6
1960-10-07,16.1,19.0775,20.6
1960-10-08,15.1,18.3825,21.8
1960-10-09,13.8,17.60833333333333,22.3
1960-10-10,13.5,18.075,22.4
1960-10-11,13.3,17.933333333333334,22.8
1960-10-12,14.7,18.916666666666664,22.8
1960-10-13,16.8,20.2,22.9
1960-10-14,17.9,19.870833333333334,21.9
1960-10-15,17.2,20.920833333333334,24.7
1960-10-16,17.6,18.9875,20.2
1960-10-17,15.8,17.075,18.8
1960-10-18,15.4,17.787500000000005,20.6
1960-10-19,12.4,18.070833333333333,21.3
1960-10-20,16.6,19.04583333333333,21.4
1960-10-21,14.7,18.079166666666666,20.8
1960-10-22,12.7,16.974999999999998,20.9
1960-10-23,13.5,17.187499999999996,21.5
1960-10-24,14.1,17.070833333333336,21.2
1960-10-25,13.9,16.041666666666668,18.6
1960-10-26,13.2,14.93333333333333,17.2
1960-10-27,9.8,14.141666666666671,16.1
1960-10-28,10.5,15.195833333333331,18.2
1960-10-29,13.0,16.345833333333335,21.0
1960-10-30,12.4,15.291666666666664,18.8
1960-10-31,11.7,15.183333333333332,19.4
1960-11-01,11.7,16.20833333333333,20.4
1960-11-02,13.1,15.35416666666667,17.8
1960-11-03,10.3,13.533333333333333,16.1
1960-11-04,12.1,14.270833333333334,16.7
1960-11-05,11.0,14.454166666666671,17.3
1960-11-06,9.2,12.770833333333334,17.6
1960-11-07,8.0,12.729166666666666,18.6
1960-11-08,8.8,13.587499999999999,18.2
1960-11-09,11.1,13.466666666666667,18.2
1960-11-10,11.2,14.72916666666667,16.9
1960-11-11,10.9,12.916666666666666,14.5
1960-11-12,9.0,11.954166666666667,13.9
1960-11-13,7.7,11.800000000000002,15.2
1960-11-14,12.0,12.870833333333332,14.6
1960-11-15,8.9,11.525,14.3
1960-11-16,8.8,13.070833333333338,16.8
1960-11-17,8.5,12.612499999999999,14.2
1960-11-18,4.5,11.45833333333333,17.2
1960-11-19,8.6,14.15,17.8
1960-11-20,8.0,14.045833333333334,20.6
1960-11-21,12.6,17.908333333333335,22.0
1960-11-22,14.8,18.108333333333338,22.5
1960-11-23,14.0,16.054166666666664,17.9
1960-11-24,15.2,17.8,19.5
1960-11-25,11.5,13.33333333333333,15.0
1960-11-26,4.8,8.529166666666667,11.2
1960-11-27,2.9,5.112499999999999,6.9
1960-11-28,5.2,9.166666666666668,11.8
1960-11-29,6.6,8.033333333333333,9.2
1960-11-30,6.6,9.529166666666667,11.8
1960-12-01,6.1,7.637499999999999,11.1
1960-12-02,5.4,7.958333333333333,10.7
1960-12-03,8.2,11.0875,14.2
1960-12-04,7.6,10.512500000000001,14.2
1960-12-05,7.0,8.75,10.2
1960-12-06,5.2,6.433333333333333,7.2
1960-12-07,3.2,6.604166666666667,8.5
1960-12-08,5.4,8.754166666666666,11.1
1960-12-09,7.8,10.425,13.4
1960-12-10,9.2,12.008333333333335,14.8
1960-12-11,4.9,11.737499999999997,17.2
1960-12-12,7.7,10.645833333333334,15.8
1960-12-13,7.6,8.616666666666665,10.7
1960-12-14,7.8,10.825000000000001,15.5
1960-12-15,8.2,10.362499999999999,12.7
1960-12-16,5.4,7.283333333333334,8.6
1960-12-17,3.9,6.6916666666666655,8.8
1960-12-18,1.1,2.5000000000000004,3.6
1960-12-19,3.5,4.725,5.9
1960-12-20,3.6,6.095833333333334,7.4
1960-12-21,3.2,6.38333333333333,9.1
1960-12-22,3.3,7.158333333333332,10.3
1960-12-23,3.4,6.6375,9.4
1960-12-24,7.4,9.3875,12.2
1960-12-25,5.3,6.775000000000001,8.6
1960-12-26,5.3,5.8999999999999995,6.6
1960-12-27,3.8,5.466666666666668,6.2
1960-12-28,3.0,5.204166666666667,6.6
1960-12-29,-1.5,1.2500000000000007,4.2
1960-12-30,-1.8,0.24583333333333338,2.2
1960-12-31,0.0,1.2499999999999998,2.4
1961-01-01,1.5,2.695833333333334,3.8
1961-01-02,1.9,4.179166666666666,8.5
1961-01-03,1.6,6.825,12.0
1961-01-04,0.4,2.9791666666666665,7.2
1961-01-05,0.4,2.2083333333333335,4.2
1961-01-06,1.9,2.7541666666666664,3.7
1961-01-07,2.4,4.470833333333332,7.0
1961-01-08,2.3,5.216666666666666,8.1
1961-01-09,6.8,9.091666666666667,11.9
1961-01-10,4.0,7.304166666666666,10.2
1961-01-11,-1.5,-0.1375000000000001,3.6
1961-01-12,-0.9,0.41250000000000003,2.1
1961-01-13,0.2,3.1583333333333337,5.9
1961-01-14,3.3,5.227083333333333,6.1
1961-01-15,3.5,5.999999999999999,8.2
1961-01-16,1.8,2.783333333333333,3.8
1961-01-17,-0.1,1.5125,2.5
1961-01-18,0.6,2.6124999999999994,5.2
1961-01-19,0.0,1.5,3.9
1961-01-20,-1.2,3.9333333333333336,9.2
1961-01-21,2.8,6.891666666666666,10.6
1961-01-22,1.0,5.183333333333334,8.4
1961-01-23,0.4,6.337499999999999,12.0
1961-01-24,8.4,10.537499999999998,13.2
1961-01-25,5.0,6.383333333333333,9.2
1961-01-26,1.6,5.997916666666668,8.8
1961-01-27,-0.4,4.9875,10.8
1961-01-28,4.4,7.520833333333335,10.4
1961-01-29,4.8,6.687499999999999,8.8
1961-01-30,1.0,3.408333333333333,4.7
1961-01-31,-1.6,0.375,2.7
1961-02-01,-1.3,1.1458333333333335,3.6
1961-02-02,2.3,3.9595238095238097,6.0
1961-02-03,0.3,3.586363636363636,5.8
1961-02-04,-0.6,3.8333333333333335,8.2
1961-02-05,6.3,9.470833333333333,13.5
1961-02-06,8.5,10.391666666666664,12.4
1961-02-07,4.1,6.845833333333334,7.9
1961-02-08,4.2,5.020833333333335,5.8
1961-02-09,4.5,5.6375,7.7
1961-02-10,3.5,4.516666666666667,5.6
1961-02-11,3.6,5.724999999999999,8.0
1961-02-12,2.2,4.5625,7.5
1961-02-13,1.3,5.4125000000000005,8.7
1961-02-14,1.0,3.2380952380952372,8.9
1961-02-15,0.9,3.9900000000000007,6.7
1961-02-16,3.9,6.620833333333333,8.9
1961-02-17,3.1,6.575,8.6
1961-02-18,1.2,4.624999999999999,8.6
1961-02-19,-0.1,6.2541666666666655,14.0
1961-02-20,4.1,8.020833333333334,12.8
1961-02-21,4.7,8.229166666666668,10.4
1961-02-22,3.3,5.241666666666668,7.9
1961-02-23,3.6,5.779166666666668,9.2
1961-02-24,2.0,6.879166666666666,12.3
1961-02-25,3.2,6.6125,10.8
1961-02-26,1.4,5.325,8.2
1961-02-27,-0.7,4.508333333333334,10.0
1961-02-28,0.2,6.716666666666668,13.0
1961-03-01,3.6,11.835416666666669,19.4
1961-03-02,15.4,17.60833333333333,19.7
1961-03-03,10.2,14.362499999999999,18.7
1961-03-04,7.7,9.058333333333335,10.3
1961-03-05,3.4,6.845833333333332,9.2
1961-03-06,2.3,7.037499999999999,11.8
1961-03-07,4.0,6.045833333333333,7.8
1961-03-08,3.6,5.104166666666667,7.9
1961-03-09,3.3,5.052083333333333,7.8
1961-03-10,3.3,5.412499999999999,8.9
1961-03-11,0.4,6.487500000000001,11.1
1961-03-12,8.6,11.245833333333335,14.9
1961-03-13,8.5,10.4625,12.0
1961-03-14,6.0,7.9125000000000005,10.0
1961-03-15,6.6,9.166666666666668,12.0
1961-03-16,4.6,9.575000000000001,13.5
1961-03-17,3.2,9.658333333333333,15.4
1961-03-18,8.8,16.933333333333337,22.8
1961-03-19,9.4,13.191666666666665,19.9
1961-03-20,8.9,10.245833333333334,11.8
1961-03-21,7.3,10.062500000000002,12.9
1961-03-22,3.2,8.608333333333334,13.0
1961-03-23,6.0,9.358333333333333,13.2
1961-03-24,4.5,9.354166666666666,13.3
1961-03-25,8.8,9.925000000000002,10.6
1961-03-26,8.6,9.587499999999999,10.9
1961-03-27,5.3,6.2749999999999995,8.4
1961-03-28,3.2,7.320833333333334,11.6
1961-03-29,4.0,9.329166666666667,14.3
1961-03-30,5.0,11.0875,15.2
1961-03-31,4.7,11.975,18.6
1961-04-01,9.3,15.475000000000001,20.5
1961-04-02,6.3,12.1625,15.0
1961-04-03,10.3,19.583333333333332,24.0
1961-04-04,12.9,19.504166666666666,22.1
1961-04-05,7.6,10.470833333333333,12.8
1961-04-06,6.5,10.637500000000001,13.4
1961-04-07,5.8,12.6625,18.2
1961-04-08,7.5,11.758333333333333,14.4
1961-04-09,4.5,8.479166666666664,11.3
1961-04-10,1.9,9.2,15.3
1961-04-11,12.6,15.725000000000003,20.2
1961-04-12,10.0,11.816666666666665,14.1
1961-04-13,10.2,12.008333333333331,14.2
1961-04-14,11.4,13.137499999999998,15.0
1961-04-15,7.5,9.479166666666666,11.4
1961-04-16,6.4,10.0,14.4
1961-04-17,3.6,10.570833333333335,14.7
1961-04-18,6.2,12.145833333333334,16.9
1961-04-19,6.8,12.799999999999999,17.8
1961-04-20,9.0,15.687500000000002,21.2
1961-04-21,14.6,16.683333333333334,18.8
1961-04-22,12.5,14.633333333333335,16.9
1961-04-23,9.7,13.745833333333332,16.6
1961-04-24,10.2,13.85416666666667,17.1
1961-04-25,11.2,12.562499999999998,14.7
1961-04-26,11.0,12.220833333333333,15.1
1961-04-27,9.5,13.216666666666669,17.4
1961-04-28,8.2,13.20833333333333,17.4
1961-04-29,7.6,11.841666666666669,17.0
1961-04-30,7.8,14.195833333333333,21.2
1961-05-01,12.0,12.812499999999998,13.9
1961-05-02,11.6,13.525,16.4
1961-05-03,14.7,16.583333333333332,19.2
1961-05-04,10.0,11.691666666666663,14.8
1961-05-05,8.3,12.237500000000002,14.6
1961-05-06,6.4,12.787500000000001,18.4
1961-05-07,10.2,17.437500000000004,24.3
1961-05-08,14.5,16.691666666666666,19.4
1961-05-09,12.4,18.150000000000002,23.1
1961-05-10,19.3,21.816666666666666,24.2
1961-05-11,14.2,17.695833333333333,21.4
1961-05-12,11.9,14.637499999999998,17.0
1961-05-13,8.4,15.233333333333329,21.4
1961-05-14,9.8,18.554166666666664,25.2
1961-05-15,16.1,19.558333333333337,23.8
1961-05-16,14.8,18.441666666666666,22.3
1961-05-17,13.4,18.075000000000003,21.5
1961-05-18,16.1,18.041666666666668,20.6
1961-05-19,15.4,16.591666666666665,17.7
1961-05-20,16.7,17.649999999999995,19.3
1961-05-21,14.0,17.63333333333333,21.4
1961-05-22,14.8,16.899999999999995,19.7
1961-05-23,12.5,15.991666666666667,19.5
1961-05-24,10.4,16.27916666666667,21.2
1961-05-25,10.2,16.291666666666668,20.1
1961-05-26,11.4,18.55,25.0
1961-05-27,14.1,20.916666666666668,26.2
1961-05-28,15.8,21.333333333333332,26.2
1961-05-29,14.3,17.812500000000004,21.7
1961-05-30,13.5,18.479166666666668,22.6
1961-05-31,13.6,18.025000000000002,20.6
1961-06-01,13.0,17.90625,21.0
1961-06-02,17.4,19.662499999999998,23.2
1961-06-03,17.3,18.012500000000003,19.2
1961-06-04,16.5,18.40416666666666,21.2
1961-06-05,14.4,18.51666666666667,22.6
1961-06-06,13.5,18.849999999999998,25.8
1961-06-07,16.1,20.3,26.3
1961-06-08,20.5,22.258333333333336,24.4
1961-06-09,17.5,19.2875,21.8
1961-06-10,17.5,19.758333333333336,22.0
1961-06-11,18.0,20.091666666666665,22.8
1961-06-12,18.3,20.941666666666663,24.9
1961-06-13,19.6,21.754166666666666,25.0
1961-06-14,16.9,19.462499999999995,23.9
1961-06-15,15.2,20.00416666666667,26.0
1961-06-16,15.3,20.175000000000004,27.1
1961-06-17,18.9,21.233333333333338,23.6
1961-06-18,18.8,22.587500000000002,28.1
1961-06-19,19.1,22.041666666666668,25.4
1961-06-20,20.4,23.200000000000003,26.4
1961-06-21,21.1,23.22916666666666,25.5
1961-06-22,22.4,24.391666666666666,29.0
1961-06-23,22.1,25.30416666666667,29.6
1961-06-24,21.1,22.97083333333333,26.6
1961-06-25,20.7,22.96666666666667,27.1
1961-06-26,20.4,21.745833333333337,25.0
1961-06-27,21.0,23.15833333333333,27.0
1961-06-28,20.2,22.058333333333334,24.8
1961-06-29,20.0,23.21249999999999,28.2
1961-06-30,20.2,21.470454545454547,23.0
1961-07-01,21.0,25.620833333333337,30.2
1961-07-02,25.2,26.60416666666666,28.4
1961-07-03,25.4,28.254166666666666,30.4
1961-07-04,24.6,26.829166666666676,28.6
1961-07-05,23.8,25.391666666666662,27.2
1961-07-06,23.2,27.087499999999995,30.4
1961-07-07,26.0,28.099999999999994,31.2
1961-07-08,23.2,26.15416666666667,29.2
1961-07-09,24.8,27.087499999999995,31.0
1961-07-10,25.1,28.879166666666666,32.2
1961-07-11,26.4,28.637500000000003,30.2
1961-07-12,26.3,29.458333333333332,32.2
1961-07-13,24.2,28.47083333333333,31.8
1961-07-14,26.0,29.1875,33.4
1961-07-15,24.7,28.062500000000004,30.6
1961-07-16,23.6,27.3875,30.8
1961-07-17,23.3,27.60833333333333,31.4
1961-07-18,23.2,27.35416666666666,30.5
1961-07-19,24.2,27.250000000000004,30.6
1961-07-20,24.0,27.39999999999999,30.1
1961-07-21,24.7,28.270833333333332,33.0
1961-07-22,25.7,28.562499999999996,30.9
1961-07-23,26.1,29.854166666666668,33.5
1961-07-24,28.1,29.65416666666667,32.3
1961-07-25,27.7,30.204166666666666,33.1
1961-07-26,25.8,27.787499999999998,30.1
1961-07-27,24.1,26.762499999999992,29.8
1961-07-28,25.5,28.595833333333335,32.2
1961-07-29,23.9,26.72083333333333,29.7
1961-07-30,25.3,26.779166666666665,29.5
1961-07-31,25.3,27.870833333333334,30.3
1961-08-01,25.3,26.15416666666667,27.2
1961-08-02,24.0,25.516666666666666,27.0
1961-08-03,24.3,26.61666666666666,29.2
1961-08-04,25.4,28.204166666666666,31.3
1961-08-05,24.4,27.520833333333332,32.0
1961-08-06,25.4,28.658333333333335,32.1
1961-08-07,26.7,28.941666666666666,31.6
1961-08-08,25.2,28.36666666666667,31.2
1961-08-09,26.6,29.283333333333342,32.2
1961-08-10,25.0,28.64583333333334,31.6
1961-08-11,25.8,27.674999999999997,29.3
1961-08-12,25.7,27.441666666666663,29.8
1961-08-13,25.4,27.65416666666667,30.6
1961-08-14,24.7,27.066666666666674,29.6
1961-08-15,24.7,27.429166666666664,30.6
1961-08-16,23.4,27.483333333333334,31.4
1961-08-17,24.0,27.162499999999998,30.1
1961-08-18,24.1,26.9375,29.8
1961-08-19,25.4,27.787499999999998,29.8
1961-08-20,24.9,28.099999999999994,31.8
1961-08-21,23.6,27.945833333333336,31.7
1961-08-22,23.3,28.2625,33.2
1961-08-23,24.4,28.237499999999997,31.8
1961-08-24,23.8,28.037499999999998,31.3
1961-08-25,24.2,25.53333333333333,27.0
1961-08-26,25.0,27.466666666666672,31.3
1961-08-27,25.1,26.175,27.0
1961-08-28,25.1,25.90833333333333,27.4
1961-08-29,24.7,27.175,30.8
1961-08-30,24.0,27.599999999999998,31.0
1961-08-31,24.8,28.15833333333333,32.1
1961-09-01,25.0,28.116666666666664,31.4
1961-09-02,25.0,27.575000000000003,30.4
1961-09-03,23.8,27.125000000000004,31.6
1961-09-04,25.3,28.862499999999997,33.1
1961-09-05,23.7,26.425,28.5
1961-09-06,22.2,25.691666666666674,28.7
1961-09-07,23.2,26.654166666666665,30.8
